job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,salary_tier,has_target,degree_flag
39537,Data Analyst,105000,Full-time,United States,False,"California, United States","['sql', 'python', 'tableau']",True,2023-07-28,Robert Half,High,True,no degree required
39554,Data Analyst,115000,Full-time,United States,False,"California, United States","['sql', 'r', 'python', 'sas', 'sas', 'power bi']",False,2023-07-20,FASTENER DISTRIBUTION HOLDINGS LLC,High,True,no degree required
39556,Data Analyst,92500,Full-time,United States,False,"New York, United States","['sql', 'powershell', 'c#', 'javascript', 'sql server', 'azure', 'asp.net', 'power bi', 'tableau', 'sharepoint', 'flow']",False,2023-02-27,The Legal Aid Society - New York City,Mid,True,no degree required
39560,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sql', 'vba', 'r', 'python', 'excel', 'tableau']",False,2023-08-30,Inclusively,Mid,True,no degree required
39570,Data Analyst,62500,Full-time,United States,False,"New York, United States","['sql', 'python', 'tableau', 'excel', 'power bi', 'sharepoint', 'outlook']",False,2023-01-04,Fountain House,Mid,True,no degree required
39588,Data Analyst,81682,Full-time,United States,False,"New York, United States","['go', 'sas', 'sas', 'r', 'spss', 'word', 'excel', 'powerpoint']",False,2023-01-17,Rutgers University,Mid,False,no degree required
39591,Data Analyst,76650,Full-time,United States,False,"New York, United States","['python', 'oracle', 'word', 'powerpoint', 'excel', 'sharepoint', 'microsoft teams']",False,2023-10-19,Leidos,Mid,True,no degree required
39600,Data Analyst,106000,Full-time,United States,False,Georgia,"['sql', 'alteryx', 'tableau', 'sap']",True,2023-03-15,ContractRecruiter.com,High,True,no degree required
39624,Data Analyst,55000,Full-time,United States,False,"Illinois, United States","['spreadsheet', 'excel', 'word', 'outlook']",False,2023-10-03,A Safe Haven Foundation,Mid,False,no degree required
39635,Data Analyst,47500,Full-time,United States,False,"New York, United States","['sql', 'power bi', 'excel', 'outlook', 'word']",True,2023-04-18,PrintScan Fingerprinting,Low,True,no degree required
39653,Data Analyst,72500,Full-time,United States,False,"California, United States","['sql', 'postgresql', 'express', 'windows', 'terminal']",False,2023-05-10,Aliados Health,Mid,True,no degree required
39696,Data Analyst,80000,Full-time,United States,True,"Illinois, United States",['sql'],True,2023-01-06,New World Now LLC,Mid,True,no degree required
39712,Data Analyst,57500,Full-time,Philippines,False,Philippines,"['sql', 'snowflake', 'excel', 'tableau', 'power bi']",False,2023-09-01,IQ-EQ,Mid,True,no degree required
39714,Data Analyst,100000,Full-time,United States,False,Georgia,"['python', 'c']",False,2023-12-15,CACI,Mid,True,no degree required
39718,Data Analyst,75000,Full-time,United States,False,"New York, United States","['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']",False,2023-09-15,Nixon Webtech,Mid,True,no degree required
39767,Data Analyst,57500,Full-time,Mexico,False,Mexico,"['excel', 'sheets', 'power bi', 'tableau']",True,2023-07-20,Docplanner,Mid,True,no degree required
39780,Data Analyst,110000,Full-time,United States,False,"New York, United States","['python', 'sql']",False,2023-07-14,Atlas Search,High,True,no degree required
39844,Data Analyst,69500,Full-time,United States,False,"Illinois, United States","['sql', 'crystal', 'html', 'sql server', 'sap', 'excel', 'power bi']",False,2023-05-25,Goodwill TalentBridge,Mid,True,no degree required
39861,Data Analyst,74050,Full-time,United States,False,"California, United States","['python', 'r']",False,2023-06-27,California Health & Wellness,Mid,True,no degree required
39880,Data Analyst,65000,Contractor,United States,False,"Texas, United States","['sql', 'azure', 'snowflake']",True,2023-02-15,AARA TECHNOLOGIES INC.,Mid,True,no degree required
39889,Data Analyst,98500,Full-time,Sudan,False,Sudan,"['power bi', 'tableau']",False,2023-03-22,Charger Logistics Inc,Mid,True,no degree required
39916,Data Analyst,80000,Full-time,United States,False,"Illinois, United States",['sql'],True,2023-03-29,"Acadia Technologies, Inc.",Mid,True,no degree required
39933,Data Analyst,100000,Full-time,United States,False,"Florida, United States","['sql', 'shell', 'oracle', 'unix', 'excel']",True,2023-06-05,Peritus Inc.,Mid,True,no degree required
39939,Data Analyst,85000,Contractor,United States,False,"Texas, United States","['sql', 'aws']",True,2023-01-19,KK Associates,Mid,True,no degree required
39973,Data Analyst,52500,Full-time,United States,False,"New York, United States","['sql', 'go', 'excel', 'sheets']",False,2023-10-26,Rhino-Back Roofing,Mid,True,no degree required
39990,Data Analyst,60000,Full-time,United States,False,"Illinois, United States","['snowflake', 'smartsheet']",False,2023-10-11,Alteas Health,Mid,False,no degree required
39999,Data Analyst,80000,Full-time,United States,False,"Texas, United States","['python', 'sql', 'sas', 'sas']",False,2023-05-24,CFS - Technology,Mid,True,no degree required
40022,Data Analyst,95000,Full-time,United States,False,"Texas, United States","['sql', 'r', 'python', 'sas', 'sas', 'power bi']",False,2023-04-19,FASTENER DISTRIBUTION HOLDINGS LLC,Mid,True,no degree required
40027,Data Analyst,51862,Full-time,United States,False,"Texas, United States","['sql', 'python']",True,2023-05-14,Upen Group Inc,Mid,True,no degree required
40032,Data Analyst,75566,Full-time,United States,True,"Illinois, United States","['sql', 'tableau', 'power bi', 'looker']",False,2023-09-21,Get It Recruit - Marketing,Mid,True,no degree required
40044,Data Analyst,52500,Full-time,United States,False,"New York, United States","['r', 'python', 'tableau', 'terminal']",False,2023-01-17,"Pavone Marketing Group, Inc.",Mid,True,no degree required
40048,Data Analyst,110000,Full-time,United States,False,"New York, United States","['r', 'python', 'vba', 'snowflake', 'power bi', 'tableau', 'alteryx', 'dax', 'powerpoint']",False,2023-07-19,STAND 8,High,True,no degree required
40086,Data Analyst,65000,Full-time,United States,False,"New York, United States","['sas', 'sas', 'express', 'excel', 'spss']",False,2023-09-26,Reach Riverside,Mid,False,no degree required
40115,Data Analyst,112661,Full-time,United States,True,"New York, United States","['sql', 'python', 'tableau']",False,2023-07-29,Get It Recruit - Healthcare,High,True,no degree required
40124,Data Analyst,106080,Full-time,United States,False,Georgia,"['sql', 'r', 'python', 'excel', 'tableau']",False,2023-03-20,U.S. Bank National Association,High,True,no degree required
40131,Data Analyst,110000,Contractor,Sudan,True,Sudan,"['t-sql', 'sql', 'sql server', 'azure', 'aws', 'power bi', 'ssis', 'ssrs']",True,2023-04-13,Insight Global,High,True,no degree required
40184,Data Analyst,58000,Full-time,United States,False,"New York, United States","['tableau', 'excel', 'powerpoint', 'word']",False,2023-11-30,United Nations Global Compact,Mid,True,no degree required
40191,Data Analyst,65000,Full-time,Sudan,True,Sudan,"['sql', 'oracle', 'excel', 'alteryx', 'tableau', 'power bi']",False,2023-05-02,Insight Global,Mid,True,no degree required
40208,Data Analyst,89204,Full-time,Singapore,False,Singapore,"['sql', 'python', 'r']",False,2023-11-30,Ninja Van,Mid,True,no degree required
40211,Data Analyst,111175,Full-time,Israel,False,Israel,"['python', 'sql']",True,2023-01-26,Similarweb,High,True,no degree required
40216,Data Analyst,92058,Full-time,United States,False,"New York, United States","['tableau', 'microstrategy', 'excel']",False,2023-05-10,DC Public Library,Mid,True,no degree required
40226,Data Analyst,102926,Full-time,United States,False,"New York, United States","['sas', 'sas', 'sql', 'assembly', 'go', 'ggplot2', 'tableau', 'excel', 'visio', 'spss', 'terminal']",False,2023-07-11,Rutgers University,High,True,no degree required
40258,Data Analyst,72500,Full-time,Sudan,True,Sudan,"['sql', 'python', 'r', 'ruby', 'ruby', 'excel', 'sheets']",False,2023-08-08,Bluesight,Mid,True,no degree required
40259,Data Analyst,100500,Full-time,Spain,False,Spain,"['sql', 'python', 'mysql', 'tableau']",False,2023-06-06,Coniq,High,True,no degree required
40306,Data Analyst,86375,Full-time,United States,False,Georgia,"['sql', 'tableau', 'looker']",True,2023-07-25,RVO Health,Mid,True,no degree required
40315,Data Analyst,110000,Full-time,United States,False,"California, United States","['sql', 'go', 'tableau', 'power bi']",False,2023-11-30,Robert Half,High,True,no degree required
40316,Data Analyst,115000,Full-time,United States,False,Georgia,['sql'],True,2023-08-23,Insight Global,High,True,no degree required
40323,Data Analyst,70000,Full-time,United States,False,Georgia,['sql'],True,2023-01-13,"Acadia Technologies, Inc.",Mid,True,no degree required
40351,Data Analyst,95000,Full-time,United States,False,"Texas, United States","['sql', 'python', 'oracle', 'aws', 'snowflake', 'jira']",True,2023-01-04,Insight Global,Mid,True,no degree required
40404,Data Analyst,65000,Contractor,United States,False,"Illinois, United States","['sql', 'r', 'python', 'excel', 'tableau', 'power bi']",False,2023-07-27,AaraTechnologies Inc,Mid,True,no degree required
40412,Data Analyst,90000,Full-time,United States,True,"Texas, United States","['python', 'sql']",False,2023-10-10,Get It Recruit - Finance,Mid,True,no degree required
40419,Data Analyst,77500,Contractor,United States,False,"Florida, United States",['sql'],True,2023-11-28,Ascendion,Mid,True,no degree required
40423,Data Analyst,55000,Full-time,United States,False,"Florida, United States",['excel'],False,2023-03-06,Ascendo Resources,Mid,False,no degree required
40435,Data Analyst,80000,Full-time,United States,False,"New York, United States","['go', 'power bi']",True,2023-10-12,Robert Half,Mid,False,no degree required
40442,Data Analyst,65000,Full-time,United States,False,"California, United States","['sql', 'excel', 'tableau', 'power bi']",False,2023-08-25,Ultimate Staffing,Mid,True,no degree required
40443,Data Analyst,87900,Full-time,United States,False,"California, United States","['sql', 'python', 'power bi', 'tableau']",False,2023-01-31,"University of California, Santa Barbara",Mid,True,no degree required
40471,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sheets', 'tableau']",False,2023-10-26,Open Influence,Mid,True,no degree required
40476,Data Analyst,120000,Full-time,United States,False,"Florida, United States","['sql', 't-sql', 'power bi']",False,2023-05-12,Planet Technology,High,True,no degree required
40486,Data Analyst,70000,Full-time,United States,True,"Illinois, United States","['sql', 'r', 'sas', 'sas', 'python']",True,2023-02-13,Amplified Sourcing,Mid,True,no degree required
40546,Data Analyst,100000,Full-time,United States,True,"New York, United States","['sql', 'oracle', 'excel', 'tableau', 'sap']",False,2023-05-11,LHH,Mid,True,no degree required
40582,Data Analyst,70000,Full-time,United States,False,"Illinois, United States","['sql', 'tableau']",True,2023-03-27,"Acadia Technologies, Inc.",Mid,True,no degree required
40591,Data Analyst,117500,Contractor,United States,False,Georgia,"['sql', 'python']",False,2023-06-27,Staffing Technologies,High,True,no degree required
40617,Data Analyst,80000,Full-time,United States,True,"New York, United States","['sql', 'r', 'python', 'tableau', 'power bi', 'sharepoint', 'excel', 'jira', 'confluence']",False,2023-08-03,Coders Data,Mid,True,no degree required
40620,Data Analyst,102500,Full-time,New Zealand,False,New Zealand,"['sql', 'snowflake']",False,2023-05-12,Xero,High,True,no degree required
40626,Data Analyst,85000,Full-time,United States,False,"New York, United States","['sql', 'vba', 'r', 'python', 'excel', 'tableau']",False,2023-03-20,Goodwill Industries Of Greater New York,Mid,True,no degree required
40637,Data Analyst,115791,Full-time,United States,True,"California, United States","['sql', 'sas', 'sas', 'excel']",False,2023-04-14,Kern Health Systems,High,True,no degree required
40642,Data Analyst,100000,Full-time,United States,False,"California, United States",['sql'],False,2023-03-15,Notable,Mid,True,no degree required
40652,Data Analyst,44720,Full-time,United States,False,"California, United States",['sql'],False,2023-02-01,Healthcare Analytics | Payment Integrity,Low,True,no degree required
40687,Data Analyst,65000,Full-time,United States,False,"Illinois, United States",['azure'],False,2023-11-13,RFA Engineering,Mid,False,no degree required
40689,Data Analyst,90000,Full-time,United States,False,"New York, United States","['sql', 'sap', 'flow']",False,2023-08-25,JCD STAFFING LLC,Mid,True,no degree required
40798,Data Analyst,53014,Full-time,Mexico,False,Mexico,"['excel', 'tableau', 'power bi']",False,2023-03-23,Publicis Groupe,Mid,True,no degree required
40805,Data Analyst,87500,Full-time,Sudan,True,Sudan,"['sql', 'c#', 'sql server', 'excel', 'flow']",True,2023-04-28,Insight Global,Mid,True,no degree required
40901,Data Analyst,140000,Full-time,United States,False,"New York, United States","['sql', 'python', 'go', 'sql server', 'mysql', 'oracle', 'qlik']",False,2023-04-06,Robert Half,High,True,no degree required
40933,Data Analyst,90000,Full-time,Colombia,False,Colombia,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']",False,2023-10-03,minka_,Mid,True,no degree required
40998,Data Analyst,90000,Full-time,United States,True,"California, United States","['sql', 'python', 'aws', 'redshift', 'tableau', 'power bi', 'clickup']",True,2023-03-09,EcoCart,Mid,True,no degree required
41012,Data Analyst,89204,Full-time,Spain,False,Spain,"['qlik', 'power bi']",False,2023-12-07,Amadeus,Mid,False,no degree required
41087,Data Analyst,112500,Full-time,United States,True,"Texas, United States","['sql', 'python', 'r', 'tableau', 'power bi']",False,2023-01-08,InvestM Technology LLC,High,True,no degree required
41113,Data Analyst,56212,Full-time,United States,False,"New York, United States","['sql', 'tableau', 'power bi', 'excel', 'word']",False,2023-01-26,CORA Services,Mid,True,no degree required
